name,time,value
temp,1705078227696865794,18.9
temp,1705078288223263041,18.9
temp,1705078348447410929,18.9
temp,1705078408487064301,18.9
temp,1705078469067102760,18.9
temp,1705078529306376784,18.9
temp,1705078589581618363,18.9
temp,1705078650015698302,18.8
temp,1705078709989933379,18.8
temp,1705078770265442697,18.8
temp,1705078830599008594,18.8
temp,1705078890765517526,18.8
temp,1705078951141188563,18.8
temp,1705079011422918799,18.7
temp,1705079071682336257,18.7
temp,1705079131925688248,18.7
temp,1705079192156898659,18.7
temp,1705079252504643372,18.7
temp,1705079313011396996,18.7
temp,1705079373088817196,18.7
temp,1705079433312221331,18.7
temp,1705079493617270874,18.7
temp,1705079554028485735,18.7
temp,1705079614362880240,18.7
temp,1705079674416017328,18.7
temp,1705079734822108344,18.6
temp,1705079795141480298,18.6
temp,1705079855343415011,18.6
temp,1705079915748189691,18.7
temp,1705079975947589319,18.7
temp,1705080036102656685,18.6
temp,1705080096677959163,18.7
temp,1705080156732718933,18.6
temp,1705080216967469391,18.6
temp,1705080277487420403,18.6
temp,1705080337638136475,18.6
temp,1705080398054879979,18.6
temp,1705080458145124081,18.5
temp,1705080518466800148,18.5
temp,1705080578793682829,18.5
temp,1705080639163003106,18.5
temp,1705080699192696683,18.5
temp,1705080759748235877,18.5
temp,1705080819916314246,18.5
temp,1705080880105661764,18.5
temp,1705080940462619750,18.5
temp,1705081000628972832,18.5
temp,1705081061035994796,18.5
temp,1705081121211203481,18.6
temp,1705081181662979181,18.5
temp,1705081241759497098,18.5
temp,1705081302039738690,18.5
temp,1705081362443378315,18.5
temp,1705081422694267682,18.5
temp,1705081482991238731,18.5
temp,1705081543394620456,18.5
temp,1705081603699003530,18.5
temp,1705081663946486882,18.6
temp,1705081724200303136,18.6
temp,1705081784359143296,18.5
temp,1705081844658179829,18.5
temp,1705081905003914849,18.5
temp,1705081965382379683,18.5
temp,1705082025433589705,18.5
temp,1705082085766236131,18.5
temp,1705082146061215302,18.5
temp,1705082206340467904,18.5
temp,1705082266513586277,18.5
temp,1705082326841601978,18.5
temp,1705082387197205698,18.5
temp,1705082447570033634,18.5
temp,1705082507924359342,18.5
temp,1705082567952000960,18.5
temp,1705082628451720143,18.5
temp,1705082688604568731,18.4
temp,1705082748931950530,18.4
temp,1705082809205910043,18.4
temp,1705082869589792248,18.5
temp,1705082929893044138,18.5
temp,1705082990044490455,18.5
temp,1705083050446591456,18.5
temp,1705083110642384664,18.4
temp,1705083170999764008,18.4
temp,1705083231322405178,18.4
temp,1705083291303583742,18.4
temp,1705083351853047985,18.4
temp,1705083412076315518,18.4
temp,1705083472458754696,18.4
temp,1705083532629401982,18.3
temp,1705083592837116234,18.3
temp,1705083653082494201,18.3
temp,1705083713510019534,18.2
temp,1705083773643000631,18.2
temp,1705083833889438442,18.2
temp,1705083894420579103,18.2
temp,1705083954517739203,18.2
temp,1705084014771630313,18.2
temp,1705084075078568668,18.2
temp,1705084135382615113,18.2
temp,1705084195599209827,18.2
temp,1705084256119461798,18.2
temp,1705084316111859548,18.2
temp,1705084376429621018,18.3
temp,1705084436765145067,18.3
temp,1705084497169836034,18.3
temp,1705084557311826669,18.3
temp,1705084617638646172,18.3
temp,1705084677812863085,18.2
temp,1705084738064455035,18.2
temp,1705084798542988731,18.3
temp,1705084858717262966,18.2
temp,1705084919195086653,18.2
temp,1705084979220692590,18.2
temp,1705085039499987503,18.2
temp,1705085099898195101,18.1
temp,1705085160106717563,18.1
temp,1705085220405582885,18.1
temp,1705085280735217866,18.1
temp,1705085341158642778,18.1
temp,1705085401187601138,18.1
temp,1705085461715533155,18.1
temp,1705085522037237787,18.1
temp,1705085582194175548,18.1
temp,1705085642368968298,18.1
temp,1705085702869561871,18.1
temp,1705085763073222667,18.1
temp,1705085823371512194,18.1
temp,1705085883729622700,18.1
temp,1705085943897168574,18.1
temp,1705086004106189616,18.1
temp,1705086064308131476,18.1
temp,1705086124630757991,18.1
temp,1705086184906320479,18.1
temp,1705086245119684576,18.1
temp,1705086305721420382,18.1
temp,1705086365964366001,18.1
temp,1705086426015308131,18.1
temp,1705086486419370318,18.1
temp,1705086546523625620,18.1
temp,1705086607054845314,18.1
temp,1705086667351180496,18.1
temp,1705086727551693890,18.1
temp,1705086787915106174,18.1
temp,1705086848075584845,18.1
temp,1705086908475688995,18.0
temp,1705086968485863155,18.0
temp,1705087028788801451,18.0
temp,1705087089119343864,18.0
temp,1705087149584907197,18.0
temp,1705087209754888379,18.1
temp,1705087270014136302,18.1
temp,1705087330241039595,18.1
temp,1705087390580577217,18.1
temp,1705087450822951300,18.0
temp,1705087511151762638,18.0
temp,1705087571574575329,18.0
temp,1705087631652455906,18.0
temp,1705087692082892592,18.0
temp,1705087752312301700,18.0
temp,1705087812608366274,18.0
temp,1705087872840489525,18.0
temp,1705087933036047070,18.0
temp,1705087993372410248,18.0
temp,1705088053813877177,18.0
temp,1705088113914502239,18.0
temp,1705088174118117869,18.0
temp,1705088234516532854,18.0
temp,1705088294750478147,18.0
temp,1705088354996735887,18.0
temp,1705088415350867036,18.0
temp,1705088475652040566,18.0
temp,1705088535880894359,18.0
temp,1705088596157151846,18.0
temp,1705088656457772772,18.0
temp,1705088716845377746,18.0
temp,1705088776961324020,18.0
temp,1705088837493287717,18.0
temp,1705088897674804965,18.0
temp,1705088958050757954,18.0
temp,1705089018079826501,18.0
temp,1705089078397850083,18.0
temp,1705089138675480116,18.0
temp,1705089199026978808,18.0
temp,1705089259456055991,18.0
temp,1705089319554659752,18.0
temp,1705089380033716126,18.0
temp,1705089440303864057,18.0
temp,1705089500385949206,18.0
temp,1705089560735958526,18.0
temp,1705089620888672990,18.0
temp,1705089681217762249,18.0
temp,1705089741726357131,18.0
temp,1705089801968180914,18.0
temp,1705089862146730422,18.0
temp,1705089922443340262,18.0
temp,1705089982657643177,18.0
temp,1705090042901975253,18.0
temp,1705090103207785541,18.0
temp,1705090163478777928,18.0
temp,1705090223949636576,18.0
temp,1705090284129532916,18.0
temp,1705090344431960182,18.0
temp,1705090404686548719,18.0
temp,1705090465032819706,18.0
temp,1705090525166373419,18.0
temp,1705090585660678294,18.0
temp,1705090645738733851,18.0
temp,1705090705942557560,18.0
temp,1705090766341694890,18.0
temp,1705090826571002723,18.0
temp,1705090887102307695,18.0
temp,1705090947198720194,18.0
temp,1705091007423792946,18.0
temp,1705091067880961380,18.0
temp,1705091127956356481,18.0
temp,1705091188431917476,18.0
temp,1705091248578350727,18.0
temp,1705091308872300565,18.0
temp,1705091369183003017,18.0
temp,1705091429516630171,18.0
temp,1705091489752976825,18.0
temp,1705091550151847760,18.0
temp,1705091610259671489,18.0
temp,1705091670723339198,18.0
temp,1705091730973318414,18.0
temp,1705091791184374645,18.0
temp,1705091851500816692,18.0
temp,1705091911711698819,18.0
temp,1705091972059080739,18.0
temp,1705092032234170067,18.0
temp,1705092092712264552,17.9
temp,1705092152721886589,18.0
temp,1705092213039103813,18.0
temp,1705092273363108451,18.0
temp,1705092333593062862,18.0
temp,1705092393874929346,18.0
temp,1705092454274793442,18.0
temp,1705092514647021958,18.0
temp,1705092574951485775,18.0
temp,1705092635176475998,18.0
temp,1705092695529564043,18.0
temp,1705092755717465207,18.0
temp,1705092816091943271,18.0
temp,1705092876392159715,17.9
temp,1705092936412226826,18.0
temp,1705092996710469802,17.9
temp,1705093057038019193,18.0
temp,1705093117223104930,18.0
temp,1705093177788916019,18.0
temp,1705093237896986433,17.9
temp,1705093298345310066,17.9
temp,1705093358395181056,17.9
temp,1705093418825317289,18.0
temp,1705093479124280076,17.9
temp,1705093539299466043,17.9
temp,1705093599562358112,17.9
temp,1705093659907324675,18.0
temp,1705093720284627527,17.9
temp,1705093780593085146,18.0
temp,1705093840637884513,18.0
temp,1705093901114848446,18.0
temp,1705093961438298758,17.9
temp,1705094021687739871,17.9
temp,1705094081796845741,17.9
temp,1705094142269995607,17.9
temp,1705094202346112257,17.8
temp,1705094262747401607,17.8
temp,1705094323079532419,17.9
temp,1705094383330341841,17.9
temp,1705094443528168816,17.9
temp,1705094503831811010,17.9
temp,1705094564083228274,17.9
temp,1705094624294555862,17.8
temp,1705094684708652299,17.9
temp,1705094745108461819,17.8
temp,1705094805112369189,17.9
temp,1705094865638008376,17.8
temp,1705094925848570314,17.8
temp,1705094986067447440,17.9
temp,1705095046275678125,17.9
temp,1705095106801215099,17.9
temp,1705095167025849217,17.9
temp,1705095227152636680,17.9
temp,1705095287429326664,17.8
temp,1705095347778759921,17.8
temp,1705095408130964897,17.8
temp,1705095468459598618,17.8
temp,1705095528563811303,17.8
temp,1705095588761060899,17.8
temp,1705095649159019931,17.9
temp,1705095709487413822,17.8
temp,1705095769647956478,17.8
temp,1705095830042525766,17.8
temp,1705095890443453716,17.8
temp,1705095950571027121,17.8
temp,1705096011001403022,17.8
temp,1705096071106138475,17.9
temp,1705096131477577509,17.8
temp,1705096191709013669,17.8
temp,1705096252041478248,17.8
temp,1705096312182883081,17.8
temp,1705096372462830573,17.8
temp,1705096432760304272,17.8
temp,1705096493113837765,17.8
temp,1705096553317891414,17.8
temp,1705096613789974105,17.8
temp,1705096673849411357,17.8
temp,1705096734321976787,17.8
temp,1705096794525034318,17.8
temp,1705096854903301190,17.8
temp,1705096915118696860,17.8
temp,1705096975300286961,17.8
temp,1705097035677751831,17.8
temp,1705097095937148860,17.8
temp,1705097156260598914,17.8
temp,1705097216464588005,17.8
temp,1705097276736914860,17.8
temp,1705097337145609799,17.8
temp,1705097397495144663,17.8
temp,1705097457565296503,17.8
temp,1705097517841965656,17.8
temp,1705097578349335258,17.8
temp,1705097638416771885,17.8
temp,1705097698750228883,17.8
temp,1705097759204894321,17.8
temp,1705097819327429321,17.8
temp,1705097879561372491,17.8
temp,1705097939932716427,17.8
temp,1705098000155683264,17.8
temp,1705098060438571537,17.8
temp,1705098120782210617,17.8
temp,1705098181093674115,17.8
temp,1705098241291724864,17.8
temp,1705098301765660524,17.8
temp,1705098361897688938,17.8
temp,1705098422119733025,17.8
temp,1705098482349729112,17.8
temp,1705098542849644909,17.8
temp,1705098602981884937,17.8
temp,1705098663256732484,17.8
temp,1705098723708356791,17.8
temp,1705098783957248920,17.8
temp,1705098844260073810,17.8
temp,1705098904307662232,17.8
temp,1705098964738825134,17.8
temp,1705099025074913799,17.8
temp,1705099085367731145,17.8
temp,1705099145435455248,17.7
temp,1705099205748818596,17.7
temp,1705099266051282668,17.7
temp,1705099326447148561,17.7
temp,1705099386679921681,17.7
temp,1705099446900657700,17.8
temp,1705099507084483506,17.8
temp,1705099567420841467,17.8
temp,1705099627837190904,17.8
temp,1705099687957451193,17.8
temp,1705099748392688202,17.8
temp,1705099808765135874,17.8
temp,1705099869102777115,17.8
temp,1705099929281898974,17.8
temp,1705099989345901010,17.8
temp,1705100049871260302,17.8
temp,1705100110118297286,17.8
temp,1705100170249397434,17.8
temp,1705100230502426930,17.8
temp,1705100291033796472,17.8
temp,1705100351105121846,17.7
temp,1705100411353335016,17.7
temp,1705100471782137801,17.7
temp,1705100531981185291,17.7
temp,1705100592335389193,17.7
temp,1705100652465896825,17.7
temp,1705100712744750949,17.7
temp,1705100773087327543,17.8
temp,1705100833546902127,17.7
temp,1705100893693789544,17.7
temp,1705100954048041598,17.7
temp,1705101014149206513,17.7
temp,1705101074608943278,17.7
temp,1705101134977190066,17.7
temp,1705101194977251336,17.7
temp,1705101255461130917,17.7
temp,1705101315808354597,17.7
temp,1705101375984864273,17.7
temp,1705101436272561589,17.7
temp,1705101496516001310,17.7
temp,1705101556915270686,17.7
temp,1705101617256910488,17.7
temp,1705101677291166772,17.7
temp,1705101737685324107,17.7
temp,1705101797798255268,17.7
temp,1705101858122272333,17.7
temp,1705101918509661829,17.7
temp,1705101978627918419,17.6
temp,1705102039126926021,17.6
temp,1705102099414951269,17.7
temp,1705102159584715553,17.7
temp,1705102219831610519,17.7
temp,1705102280312759590,17.6
temp,1705102340605693053,17.6
temp,1705102400788681301,17.7
temp,1705102461048097948,17.7
temp,1705102521340640024,17.6
temp,1705102581747373302,17.6
temp,1705102642045050644,17.6
temp,1705102702227585381,17.6
temp,1705102762497783683,17.7
temp,1705102822580100922,17.6
temp,1705102883154892435,17.6
temp,1705102943383839471,17.6
temp,1705103003545323127,17.6
temp,1705103063992864712,17.6
temp,1705103124136813035,17.6
temp,1705103184299227937,17.6
temp,1705103244559535223,17.6
temp,1705103305116853900,17.6
temp,1705103365268905069,17.6
temp,1705103425498885512,17.6
temp,1705103485798040044,17.6
temp,1705103545964303686,17.6
temp,1705103606429497419,17.6
temp,1705103666780044231,17.6
temp,1705103726829376005,17.6
temp,1705103787154150928,17.6
temp,1705103847657183405,17.6
temp,1705103907812966364,17.6
temp,1705103968037920112,17.7
temp,1705104028492032202,17.6
temp,1705104088563849477,17.6
temp,1705104148914655692,17.6
temp,1705104209217752760,17.6
temp,1705104269628004651,17.7
temp,1705104329646473539,17.7
temp,1705104390382109040,17.7
temp,1705104450416909323,17.7
temp,1705104510728387379,17.6
temp,1705104570876195586,17.6
temp,1705104631033667472,17.6
temp,1705104691410272027,17.6
temp,1705104751642306428,17.6
temp,1705104812075162758,17.6
temp,1705104872303664013,17.6
temp,1705104932589456837,17.6
temp,1705104992816190698,17.6
temp,1705105053168448777,17.6
temp,1705105113521277617,17.6
temp,1705105173843624674,17.6
temp,1705105233999653856,17.6
temp,1705105294203496915,17.6
temp,1705105354553803180,17.6
temp,1705105414935931170,17.6
temp,1705105475006854768,17.6
temp,1705105535383076714,17.6
temp,1705105595658098294,17.6
temp,1705105656065641648,17.6
temp,1705105716258390551,17.6
temp,1705105776456095250,17.6
temp,1705105836734375652,17.6
temp,1705105897243718508,17.6
temp,1705105957405875725,17.6
temp,1705106017749850742,17.6
temp,1705106077870116949,17.5
temp,1705106138200822240,17.5
temp,1705106198355781216,17.6
temp,1705106258752772738,17.6
temp,1705106319008804685,17.6
temp,1705106379409055548,17.6
temp,1705106439738048408,17.6
temp,1705106500086339514,17.6
temp,1705106560264484063,17.6
temp,1705106620570091862,17.5
temp,1705106680788453651,17.5
temp,1705106741015792548,17.5
temp,1705106801325487885,17.5
temp,1705106861599730061,17.6
temp,1705106921940759459,17.5
temp,1705106982153351367,17.5
temp,1705107042581598561,17.6
temp,1705107102825680170,17.6
temp,1705107162985503208,17.5
temp,1705107223386673947,17.5
temp,1705107283695360781,17.5
temp,1705107343764211766,17.5
temp,1705107404091048964,17.5
temp,1705107464544799004,17.5
temp,1705107524618844330,17.5
temp,1705107585070223720,17.5
temp,1705107645274787015,17.6
temp,1705107705718955407,17.5
temp,1705107765953894263,17.5
temp,1705107826228214929,17.5
temp,1705107886353439201,17.5
temp,1705107946529958614,17.5
temp,1705108007083005456,17.5
temp,1705108067229142591,17.5
temp,1705108127611048666,17.5
temp,1705108187889888280,17.5
temp,1705108248196094907,17.5
temp,1705108308343957782,17.5
temp,1705108368564234254,17.5
temp,1705108429072545426,17.5
temp,1705108489320106128,17.5
temp,1705108549648448964,17.5
temp,1705108609773401203,17.5
temp,1705108669999361165,17.5
temp,1705108730373919468,17.5
temp,1705108790595269856,17.5
temp,1705108850907204372,17.5
temp,1705108911285240880,17.5
temp,1705108971585113158,17.5
temp,1705109031717103900,17.5
temp,1705109092193281665,17.5
temp,1705109152369936695,17.5
temp,1705109212639625632,17.5
temp,1705109272797525545,17.5
temp,1705109333049280306,17.5
temp,1705109393356362896,17.5
temp,1705109453575289633,17.5
temp,1705109513898941275,17.5
temp,1705109574200982620,17.5
temp,1705109634541505219,17.5
temp,1705109694762818650,17.5
temp,1705109755136984201,17.5
temp,1705109815360434892,17.5
temp,1705109875691610201,17.5
temp,1705109935960846154,17.5
temp,1705109996274067052,17.5
temp,1705110056616904815,17.5
temp,1705110116944068678,17.5
temp,1705110176946222683,17.5
temp,1705110237375479664,17.5
temp,1705110297749370457,17.5
temp,1705110358073383575,17.5
temp,1705110418294584026,17.5
temp,1705110478628710834,17.5
temp,1705110538665955659,17.5
temp,1705110598982367004,17.5
temp,1705110659284637036,17.5
temp,1705110719708870128,17.5
temp,1705110779866212171,17.5
temp,1705110840212760868,17.5
temp,1705110900471667852,17.5
temp,1705110960863638475,17.5
temp,1705111020970672816,17.5
temp,1705111081253570739,17.5
temp,1705111141499769636,17.5
temp,1705111201953895157,17.5
temp,1705111262178996008,17.5
temp,1705111322323870859,17.5
temp,1705111382630952920,17.5
temp,1705111442858301113,17.5
temp,1705111503243731447,17.5
temp,1705111563568013432,17.5
temp,1705111623763022287,17.5
temp,1705111684264399620,17.5
temp,1705111744416094670,17.5
temp,1705111804574111805,17.5
temp,1705111864945979415,17.5
temp,1705111925212500308,17.5
temp,1705111985624822832,17.5
temp,1705112045855478916,17.5
temp,1705112106151969665,17.5
temp,1705112166478492821,17.5
temp,1705112226827439673,17.5
temp,1705112286987529926,17.5
temp,1705112347095830122,17.5
temp,1705112407617592602,17.5
temp,1705112467912584816,17.5
temp,1705112527959563714,17.5
temp,1705112588447253225,17.5
temp,1705112648495980056,17.5
temp,1705112708948461996,17.5
temp,1705112769126776610,17.5
temp,1705112829589828403,17.5
temp,1705112889874950625,17.5
temp,1705112950174935687,17.5
temp,1705113010250693441,17.5
temp,1705113070584618572,17.5
temp,1705113131059828202,17.5
temp,1705113191160611503,17.4
temp,1705113251337390466,17.4
temp,1705113311786319810,17.4
temp,1705113371870833799,17.5
temp,1705113432264354977,17.5
temp,1705113492570889495,17.5
temp,1705113552870443209,17.5
temp,1705113613109847376,17.5
temp,1705113673381379036,17.5
temp,1705113733706702959,17.5
temp,1705113794002554365,17.4
temp,1705113854277587780,17.4
temp,1705113914660387149,17.4
temp,1705113974759878645,17.4
temp,1705114035086546087,17.4
temp,1705114095414350936,17.4
temp,1705114155816326961,17.4
temp,1705114216041922804,17.5
temp,1705114276316793247,17.5
temp,1705114336498454926,17.4
temp,1705114396786306583,17.4
temp,1705114456943594244,17.4
temp,1705114517246881957,17.4
temp,1705114577702566412,17.4
temp,1705114637945420399,17.4
temp,1705114698402864688,17.4
temp,1705114758581576417,17.4
temp,1705114818780784071,17.4
temp,1705114879186640876,17.4
temp,1705114939465704736,17.4
temp,1705114999765449484,17.4
temp,1705115059815170579,17.4
temp,1705115120265602466,17.4
temp,1705115180619015615,17.4
temp,1705115240731133552,17.4
temp,1705115301056913907,17.4
temp,1705115361305275306,17.4
temp,1705115421700191771,17.4
temp,1705115482034498218,17.4
temp,1705115542266204145,17.4
temp,1705115602510574340,17.4
temp,1705115662628403852,17.4
temp,1705115722909661512,17.4
temp,1705115783141175696,17.4
temp,1705115843687159699,17.4
temp,1705115903993832809,17.4
temp,1705115964077219023,17.4
temp,1705116024289811344,17.4
temp,1705116084698915420,17.4
temp,1705116145073111352,17.4
temp,1705116205370833198,17.4
temp,1705116265602490064,17.4
temp,1705116325774796899,17.4
temp,1705116386050082855,17.4
temp,1705116446307647646,17.4
temp,1705116506655747405,17.4
temp,1705116566816578280,17.4
temp,1705116627085355351,17.4
temp,1705116687589538556,17.4
temp,1705116747839290793,17.4
temp,1705116808168608475,17.4
temp,1705116868292066094,17.4
temp,1705116928571751520,17.4
temp,1705116988897141104,17.4
temp,1705117049254741514,17.4
temp,1705117109459887864,17.4
temp,1705117169909389855,17.4
temp,1705117229975818822,17.4
temp,1705117290338327914,17.4
temp,1705117350643116354,17.4
temp,1705117410992313274,17.4
temp,1705117471232471817,17.4
temp,1705117531539957140,17.4
temp,1705117591846070238,17.4
temp,1705117652065210091,17.4
temp,1705117712296335803,17.4
temp,1705117772492280809,17.4
temp,1705117832722354634,17.4
temp,1705117893097371991,17.4
temp,1705117953448667172,17.4
temp,1705118013765461233,17.4
temp,1705118074128502319,17.4
temp,1705118134356055283,17.4
temp,1705118194680156157,17.4
temp,1705118254857259248,17.4
temp,1705118315235680087,17.4
temp,1705118375540444617,17.4
temp,1705118435617367488,17.4
temp,1705118496067229490,17.4
temp,1705118556367350059,17.4
temp,1705118616576185943,17.4
temp,1705118676699887626,17.4
temp,1705118737165559085,17.4
temp,1705118797508183746,17.4
temp,1705118857729935573,17.4
temp,1705118918004880038,17.4
temp,1705118978385147042,17.4
temp,1705119038552078764,17.3
temp,1705119098638185152,17.3
temp,1705119159004510459,17.3
temp,1705119219314586395,17.3
temp,1705119279692856420,17.3
temp,1705119339784511672,17.3
temp,1705119400228803935,17.3
temp,1705119460655992686,17.3
temp,1705119520689298943,17.4
temp,1705119580926570215,17.4
temp,1705119641184227247,17.3
temp,1705119701678786575,17.4
temp,1705119761907413914,17.4
temp,1705119822185317619,17.4
temp,1705119882591333196,17.4
temp,1705119942858569504,17.4
temp,1705120003131551288,17.4
temp,1705120063439102571,17.4
temp,1705120123717795044,17.4
temp,1705120183866592335,17.4
temp,1705120244031730811,17.4
temp,1705120304547678955,17.4
temp,1705120364647464258,17.4
temp,1705120424951014568,17.3
temp,1705120485348601251,17.3
temp,1705120545674116866,17.4
temp,1705120606033052918,17.4
temp,1705120666252176637,17.4
temp,1705120726338271165,17.3
temp,1705120786637592758,17.3
temp,1705120846964247030,17.3
temp,1705120907216499735,17.3
temp,1705120967560260899,17.3
temp,1705121027764963158,17.3
temp,1705121088192944622,17.3
temp,1705121148339683778,17.3
temp,1705121208816283034,17.3
temp,1705121268870027846,17.3
temp,1705121329153831573,17.3
temp,1705121389506613614,17.3
temp,1705121449872546822,17.3
temp,1705121509934492770,17.3
temp,1705121570202193128,17.3
temp,1705121630663910286,17.3
temp,1705121690767595298,17.3
temp,1705121751163785235,17.3
temp,1705121811563072304,17.3
temp,1705121871690316967,17.3
temp,1705121931969450984,17.3
temp,1705121992350710087,17.3
temp,1705122052501041855,17.3
temp,1705122112927752313,17.3
temp,1705122173245866404,17.3
temp,1705122233576685417,17.3
temp,1705122293653766603,17.3
temp,1705122354051821489,17.3
temp,1705122414283569168,17.3
temp,1705122474609903700,17.3
temp,1705122534832636169,17.3
temp,1705122595045348105,17.3
temp,1705122655325500467,17.3
temp,1705122715814295177,17.3
temp,1705122776102186007,17.3
temp,1705122836267846993,17.3
temp,1705122896471251480,17.3
temp,1705122956799049291,17.2
temp,1705123017146089809,17.3
temp,1705123077425739968,17.2
temp,1705123137578118922,17.2
temp,1705123197827172397,17.3
temp,1705123258180854173,17.3
temp,1705123318531691801,17.3
temp,1705123378781683121,17.3
temp,1705123438935142243,17.2
temp,1705123499291275482,17.2
temp,1705123559744545009,17.2
temp,1705123619986796188,17.2
temp,1705123680294150711,17.3
temp,1705123740547892515,17.3
temp,1705123800902052722,17.3
temp,1705123860997848889,17.3
temp,1705123921206326535,17.2
temp,1705123981536343988,17.3
temp,1705124042000651830,17.3
temp,1705124102212171944,17.2
temp,1705124162358673391,17.2
temp,1705124222632527509,17.2
temp,1705124283044638826,17.2
temp,1705124343189153968,17.2
temp,1705124403543398915,17.2
temp,1705124463966103750,17.2
temp,1705124524051755788,17.2
temp,1705124584494941119,17.2
temp,1705124644822384021,17.2
temp,1705124704898740580,17.2
temp,1705124765383178225,17.2
temp,1705124825653392842,17.2
temp,1705124885981846482,17.2
temp,1705124946103744618,17.2
temp,1705125006356389209,17.2
temp,1705125066694480950,17.2
temp,1705125126985821659,17.2
temp,1705125187241816713,17.2
temp,1705125247562105967,17.2
temp,1705125307965396652,17.2
temp,1705125368095859020,17.2
temp,1705125428374107514,17.2
temp,1705125488591555387,17.2
temp,1705125549026611573,17.2
temp,1705125609245301385,17.2
temp,1705125669378588807,17.2
temp,1705125729828953205,17.2
temp,1705125789989211454,17.2
temp,1705125850455815677,17.2
temp,1705125910668940799,17.2
temp,1705125970864901992,17.2
temp,1705126031085507375,17.2
temp,1705126091359292453,17.2
temp,1705126151647993699,17.2
temp,1705126212148303256,17.2
temp,1705126272323918241,17.2
temp,1705126332552813868,17.2
temp,1705126392897813953,17.2
temp,1705126453306012528,17.2
temp,1705126513537154644,17.2
temp,1705126573856328954,17.2
temp,1705126634106546492,17.2
temp,1705126694288309729,17.2
temp,1705126754661957608,17.2
temp,1705126814987944586,17.2
temp,1705126875045325694,17.2
temp,1705126935392715986,17.2
temp,1705126995767617211,17.2
temp,1705127055941055469,17.2
temp,1705127116195594661,17.2
temp,1705127176671059787,17.2
temp,1705127236847326269,17.2
temp,1705127297025948902,17.2
temp,1705127357508772538,17.2
temp,1705127417717842931,17.2
temp,1705127478035636398,17.2
temp,1705127538257659736,17.2
temp,1705127598660280522,17.2
temp,1705127658913900956,17.2
temp,1705127719073772472,17.2
temp,1705127779441573580,17.2
temp,1705127839619727918,17.2
temp,1705127900022728458,17.2
temp,1705127960330151262,17.2
temp,1705128020470594980,17.2
temp,1705128080751435039,17.2
temp,1705128141109657974,17.2
temp,1705128201351589384,17.2
temp,1705128261631143315,17.2
temp,1705128321935149083,17.2
temp,1705128382085545098,17.2
temp,1705128442513451756,17.2
temp,1705128502762491420,17.2
temp,1705128562991898432,17.2
temp,1705128623480340302,17.2
temp,1705128683669600128,17.2
temp,1705128743800244661,17.2
temp,1705128804194721650,17.2
temp,1705128864397649308,17.2
temp,1705128924727808900,17.2
temp,1705128985026986052,17.2
temp,1705129045233373629,17.2
temp,1705129105592065115,17.2
temp,1705129165912815979,17.2
temp,1705129226238305609,17.2
temp,1705129286482602539,17.2
temp,1705129346785313509,17.2
temp,1705129407117870376,17.2
temp,1705129467138561356,17.2
temp,1705129527441760685,17.2
temp,1705129587945196276,17.2
temp,1705129648096196825,17.2
temp,1705129708352964362,17.2
temp,1705129768530953149,17.2
temp,1705129829149923350,17.2
temp,1705129889361479148,17.2
temp,1705129949500547142,17.2
temp,1705130009787725882,17.2
temp,1705130070057373773,17.2
temp,1705130130287517089,17.2
temp,1705130190802036547,17.2
temp,1705130250956002511,17.2
temp,1705130311240527187,17.2
temp,1705130371676386718,17.2
temp,1705130431741707932,17.2
temp,1705130491998756324,17.2
temp,1705130552549148621,17.2
temp,1705130612598827362,17.2
temp,1705130672977242774,17.2
temp,1705130733066351063,17.2
temp,1705130793481410535,17.2
temp,1705130853660641654,17.2
temp,1705130914134309102,17.2
temp,1705130974176494365,17.2
temp,1705131034623596916,17.2
temp,1705131094919168262,17.2
temp,1705131155189352001,17.2
temp,1705131215469401503,17.2
temp,1705131275590931760,17.2
temp,1705131335945084890,17.2
temp,1705131396375725309,17.2
temp,1705131456645503741,17.2
temp,1705131516827293019,17.2
temp,1705131577231095943,17.2
temp,1705131637434406265,17.2
temp,1705131697709673236,17.2
temp,1705131758088410692,17.2
temp,1705131818188623529,17.2
temp,1705131878698839224,17.2
temp,1705131938893907648,17.2
temp,1705131999002526485,17.2
temp,1705132059242755510,17.2
temp,1705132119617294581,17.2
temp,1705132179919993326,17.2
temp,1705132240234555193,17.2
temp,1705132300447028303,17.2
temp,1705132360932781364,17.2
temp,1705132421152665980,17.2
temp,1705132481330530701,17.2
temp,1705132541557587183,17.2
temp,1705132601866049951,17.2
temp,1705132662206931380,17.2
temp,1705132722427553448,17.2
temp,1705132782693840693,17.2
temp,1705132843092481063,17.2
temp,1705132903298320070,17.2
temp,1705132963642610698,17.2
temp,1705133023925151038,17.2
temp,1705133084200381365,17.2
temp,1705133144455772381,17.2
temp,1705133204803840276,17.2
temp,1705133265030342596,17.2
temp,1705133325408637074,17.2
temp,1705133385728870389,17.2
temp,1705133445914932810,17.2
temp,1705133506161093801,17.2
temp,1705133566513806594,17.2
temp,1705133626769712401,17.2
temp,1705133687094331615,17.2
temp,1705133747291004948,17.2
temp,1705133807526578096,17.2
temp,1705133867821026009,17.1
temp,1705133928199696919,17.2
temp,1705133988403817571,17.2
temp,1705134048549088688,17.2
temp,1705134108957095705,17.2
temp,1705134169306440069,17.2
temp,1705134229580878446,17.2
temp,1705134289985457629,17.2
temp,1705134350184646539,17.2
